num_1,ENTRY,tycod,Location,latitude,longitude,X,Y
F150111753,7/13/15 0:00,67B,MARTIN LUTHER KING JR AVE SE/V ST SE DC,38.865731,-76.989382,400921.49,133101.21
F150111786,7/13/15 1:32,67B,1401 NEW YORK AVE NE DC: SIDE LOC  @MOMS,38.91561,-76.984,401387.59,138638.28
F150111976,7/13/15 11:55,69D05,4225 7TH ST SE DC,38.827274,-76.997648,400204.21,128832.22
F150112161,7/13/15 17:42,69D05,3850 TUNLAW RD NW DC: @APARTMENTS - TUNLAW PARK,38.925074,-77.077045,393319.15,139691.6
F150112194,7/13/15 18:41,67B,7TH ST NW/M ST NW DC,38.905643,-77.021914,398099.233,137532.003
F150112284,7/13/15 21:16,67C01,100 35TH ST NE DC,38.890832,-76.955242,403882.96,135888.53
F150112313,7/13/15 22:20,69C01,"2412 POMEROY RD SE DC,T4 DC",38.854901,-76.987426,401091.4,131899.03
F150112970,7/14/15 22:48,67D,1238 EATON RD SE DC,38.859645,-76.998128,400162.46,132425.54
F150112989,7/14/15 23:37,67A,1200-BLK SUMNER RD SE DC,38.859808,-76.996013,400346.057,132443.676
F150113009,7/15/15 0:35,69D08T,3910 NEW HAMPSHIRE AVE NW DC,38.939088,-77.02257,398043.29,141244.6
F150113318,7/15/15 14:24,67B,3001 CONNECTICUT AVE NW DC: @NATIONAL ZOO,38.930611,-77.054429,395280.68,140304.77
F150113335,7/15/15 15:03,69D01,5740 COLORADO AVE NW DC,38.959653,-77.030818,397329,143527.72
F150113342,7/15/15 15:21,69D06,812 CRITTENDEN ST NE DC,38.947468,-76.994092,400512.16,142174.66
F150113445,7/15/15 18:38,71D03,3300 19TH ST NW DC,38.933454,-77.044404,396150.01,140619.93
F150113861,7/16/15 14:34,69D05,1070 MOUNT OLIVET RD NE DC,38.912446,-76.987567,401078.32,138286.94
F150113892,7/16/15 15:12,69D02,4520 GEORGIA AVE NW DC,38.945711,-77.026865,397671.12,141979.9
F150114142,7/16/15 23:13,67B,40TH ST NE/CLAY PL NE DC,38.892678,-76.947245,404576.66,136093.83
F150114421,7/17/15 13:52,69D06,6317 12TH ST NW DC,38.966185,-77.028485,397531.385,144252.762
F150114524,7/17/15 16:58,69D05,330 RIDGE RD SE DC,38.885543,-76.948232,404491.48,135301.77
F150114555,7/17/15 17:55,71B01,4400 B ST SE DC,38.887598,-76.940256,405183.328,135530.269
F150114605,7/17/15 19:13,67B,601 15TH ST NE DC: @SCHOOL - MINER ELEMENTARY SCHOOL,38.897376,-76.982904,401483,136614.12
F150114668,7/17/15 21:02,69C01,4600 GRANT ST NE DC,38.898319,-76.936598,405499.855,136720.577
F150114674,7/17/15 21:06,67B,3817 9TH ST SE DC: REAR ALLEY,38.833858,-76.993785,400539.64,129563.03
F150114679,7/17/15 21:11,69D06,4527 FOOTE ST NE DC,38.897248,-76.936548,405504.26,136601.69
F150114886,7/18/15 4:04,71C01,5909 CLAY ST NE DC,38.892704,-76.915866,407298.82,136098.77
F150114933,7/18/15 7:29,71D03,126 INGRAHAM ST NW DC,38.954313,-77.012653,398903.28,142934.62
F150115564,7/19/15 6:04,69D06,2404 SOUTHERN AVE SE DC,38.845723,-76.970207,402586.37,130880.6
F150115698,7/19/15 12:22,69D05,4829 NORTH CAPITOL ST NE DC,38.949626,-77.008422,399269.92,142414.3
F150115862,7/19/15 17:04,69D05,"1605 LEVIS ST NE DC,2",38.904118,-76.981574,401598.25,137362.55
F150115881,7/19/15 17:41,69D05,201 P ST SW DC,38.872225,-77.014507,398741.1,133822.19
F150115898,7/19/15 18:01,67D,MERIDIAN PL NW/CENTER ST NW DC,38.934118,-77.035645,396909.53,140693.34
F150115899,7/19/15 18:03,67A,37TH ST SE/ALABAMA AVE SE DC: alias 37/ALABAMA,38.86472,-76.953736,404015.14,132989.95
F150115971,7/19/15 20:17,71B00A,1400 BRUCE PL SE DC: @JOHNSON MIDDLE SCHOOL,38.851337,-76.983704,401414.57,131503.42
F150116012,7/19/15 21:40,71B00A,3300 10TH PL SE DC,38.842597,-76.992172,400679.604,130533.169
F150116161,7/20/15 6:07,69D06,"1953 U PL SE DC,PH",38.865372,-76.976382,402049.72,133061.63
F150116192,7/20/15 7:55,69D06,2230 15TH ST NE DC:P/H,38.920033,-76.982348,401530.8,139129.27
F150116416,7/20/15 15:32,69D02,"2440 16TH ST NW DC,215: @PARK TOWER CONDOMINIUMS",38.922064,-77.036873,396802.52,139355.21
F150118262,7/23/15 15:43,69C01,99 H ST NW DC: @WALMART (H STREET NW),38.900384,-77.01216,398945.23,136948.03
F150116550,7/20/15 19:14,67B,11TH ST NW/GIRARD ST NW DC,38.925755,-77.02704,397655.27,139764.64
F150116566,7/20/15 19:42,69D05,"3433 MOUNT PLEASANT ST NW DC,201",38.934981,-77.039646,396562.67,140789.23
F150116604,7/20/15 20:52,67B,2807 CONNECTICUT AVE NW DC,38.927276,-77.05326,395381.82,139934.54
F150116992,7/21/15 13:57,FOOD,856 YUMA ST SE DC,38.832235,-76.992736,400630.72,129382.89
F150117097,7/21/15 17:43,67B,16TH ST NW/P ST NW DC: alias 16/P ST,38.909642,-77.036524,396832.22,137976.27
F150117144,7/21/15 18:54,67B,MARION ST NW/P ST NW DC,38.909643,-77.020923,398185.3,137976.01
F150117218,7/21/15 20:56,67A,200 V ST NW DC:ALLEY,38.918662,-77.014698,398725.38,138977.022
F150117238,7/21/15 21:34,69D05,1635 V ST SE DC: @HIGH VIEW:3RD FLOOR,38.864,-76.981312,401621.9,132909.19
F150117280,7/21/15 22:43,67B,6TH ST SE/DARRINGTON ST SE DC,38.826369,-76.99853,400127.64,128731.76
F150117281,7/21/15 22:46,67C01,47TH ST NE/JAY ST NE DC,38.901484,-76.93563,405583.58,137072.01
F150117372,7/22/15 3:37,69D06,823 46TH ST NE DC:PH,38.900777,-76.936355,405520.74,136993.43
F150117627,7/22/15 13:54,69D05,4608 BENNING RD SE DC,38.887,-76.936031,405549.93,135464.18
F150117697,7/22/15 15:46,69D01,"1314 HOLBROOK ST NE DC,4",38.902913,-76.983847,401401.08,137228.74
F150117716,7/22/15 16:15,67B,2435 ALABAMA AVE SE DC: @SCHOOL GARFIELD ELEMENTARY,38.851733,-76.970805,402534.22,131547.71
F150117769,7/22/15 18:00,69D06,4215 MARNE PL NE DC,38.906181,-76.942777,404963.34,137593.04
F150117863,7/22/15 20:51,67B,500 INDIANA AVE NW DC: @DC SUPERIOR COURT,38.894085,-77.018905,398360,136248.81
F150117907,7/22/15 22:28,71C01,3632 BROTHERS PL SE DC,38.838815,-77.006685,399419.58,130113.34
F150117992,7/23/15 3:11,69D01,203 N ST SW DC,38.875053,-77.013913,398792.68,134136.07
F150118003,7/23/15 4:40,71C01,612 EMERSON ST NE DC:F/O LOC,38.95021,-76.997515,400215.37,142479.06
F150118114,7/23/15 10:36,67C01,VAN NESS ST NW/WISCONSIN AVE NW DC,38.943162,-77.077029,393322.28,141699.49
F150118167,7/23/15 12:37,67C01,SUITLAND PKWY SE/STANTON RD SE DC,38.853297,-76.983303,401449.343,131721.086
F150118373,7/23/15 18:46,67C01,5036 SARGENT RD NE DC,38.951656,-76.989824,400882.03,142639.63
F150120469,7/27/15 3:44,69D05,3217 BUENA VISTA TER SE DC,38.850582,-76.96673,402887.94,131420.1
F150122678,7/30/15 16:25,69D05,3636 16TH ST NW DC: @WOODNER APARTMENTS,38.936428,-77.037263,396769.33,140949.77
F150118408,7/23/15 19:50,67B,SUITLAND PKWY SE/STANTON RD SE DC,38.853297,-76.983303,401449.343,131721.086
F150118437,7/23/15 20:39,69D02,3700 9TH ST SE DC: @PARKSIDE TERRACE APTS,38.835857,-76.994311,400493.92,129785
F150118466,7/23/15 21:19,67C01,3503 17TH ST NW DC,38.936006,-77.038953,396622.81,140903.03
F150118504,7/23/15 22:15,69D02,219 T ST NE DC,38.915308,-77.002682,399767.42,138604.63
F150118515,7/23/15 22:43,71B01,4235 HAYES ST NE DC,38.899539,-76.941597,405066.11,136855.72
F150118574,7/24/15 1:21,71B00,3800 ALABAMA AVE SE DC,38.866069,-76.950674,404280.748,133139.82
F150118621,7/24/15 5:02,52C03G,1155 15TH ST NW DC: @MADISON BUILDING,38.905111,-77.034065,397045.25,137473.18
F150118680,7/24/15 8:45,67B,SUITLAND PKWY SE/STANTON RD SE DC,38.853297,-76.983303,401449.343,131721.086
F150118807,7/24/15 12:46,69D06,1341 W ST SE DC,38.864118,-76.986359,401183.87,132922.22
F150118892,7/24/15 15:10,69D03,"812 CHESAPEAKE ST SE DC,201",38.829412,-76.992946,400612.52,129069.5
F150118918,7/24/15 16:06,69D05,4643 BENNING RD SE DC,38.8852,-76.936027,405550.38,135264.29
F150118964,7/24/15 17:57,69D05,1511 FRANKLIN ST NE DC,38.925272,-76.983031,401471.41,139710.88
F150118967,7/24/15 18:01,69D06,4909 FOOTE ST NE DC,38.896834,-76.931204,405967.91,136556.06
F150119028,7/24/15 20:03,FRO,1501 CONNECTICUT AVE NW DC: @STARBUCKS,38.910525,-77.043688,396210.9,138074.54
F150119247,7/25/15 3:07,69D04,1005 H ST NE DC,38.899976,-76.992342,400664.3,136902.69
F150119337,7/25/15 8:39,69D05,"1612 SAVANNAH ST SE DC,APT 204",38.845962,-76.98064,401680.61,130906.91
F150119425,7/25/15 12:22,69D06,2620 FOXHALL RD NW DC:P/H,38.924288,-77.090686,392136.2,139605.42
F150119438,7/25/15 12:43,69D06,1150 4TH ST SW DC,38.877473,-77.01632,398583.91,134404.76
F150119501,7/25/15 14:17,67B,3700 GEORGIA AVE NW DC: @STATION METRO - GEORGIA AVENUE - PE,38.937121,-77.024712,397857.46,141026.33
F150119574,7/25/15 16:35,67D,4300 GARRISON ST NW DC,38.955649,-77.084353,392688.58,143086.16
F150119645,7/25/15 19:01,69D05,2325 15TH ST NW DC: @GARDEN TOWERS,38.920857,-77.034675,396993,139221.12
F150119679,7/25/15 19:58,FRO,3217 BUENA VISTA TER SE DC,38.850582,-76.96673,402887.94,131420.1
F150119764,7/25/15 22:02,67B,4729 10TH ST NE DC,38.947136,-76.992388,400659.82,142137.86
F150119779,7/25/15 22:32,67D,R ST NE/BLADENSBURG RD NE DC,38.912627,-76.976232,402061.341,138307.307
F150119794,7/25/15 22:56,71B01,SHERMAN AVE NW/IRVING ST NW DC,38.928823,-77.026232,397725.414,140105.202
F150119923,7/26/15 3:57,67D,4283 6TH ST SE DC:REAR,38.826584,-76.998964,400089.94,128755.61
F150119947,7/26/15 4:49,67D,DIVISION AVE NE/NANNIE HELEN BURROUGHS AVE NE DC,38.898348,-76.925671,406447.693,136724.527
F150119966,7/26/15 5:57,69D12,FORT TOTTEN DR NE/CRITTENDEN ST NE DC,38.948278,-77.006233,399459.7,142264.64
F150119979,7/26/15 6:46,67D,13TH ST NW/UNDERWOOD ST NW DC,38.968979,-77.029686,397427.44,144563.01
F150120000,7/26/15 8:04,69D06,608 TEWKESBURY PL NW DC,38.967772,-77.021644,398124.34,144428.84
F150120135,7/26/15 13:42,69D03,2305 NEW YORK AVE NE DC: @FAIRFIELD INN AND SUITES BY MARRIO,38.916834,-76.971489,402472.6,138774.41
F150120154,7/26/15 14:11,69D06,4315 15TH ST NW DC,38.943498,-77.034246,397031.15,141734.55
F150120227,7/26/15 16:57,69D05,"901 6TH ST SW DC,217",38.878218,-77.020288,398239.64,134487.52
F150120253,7/26/15 17:49,67D,KRAMER ST NE/16TH ST NE DC:,38.898021,-76.981991,401562.23,136685.81
F150120261,7/26/15 18:07,67D,2223 H ST NW DC: @GEORGE WASHINGTON UNIVERSITY-FULBRIGHT HAL,38.899811,-77.049851,395675.69,136885.48
F150120272,7/26/15 18:41,67A,5517 9TH ST NW DC:REAR OF,38.956845,-77.025558,397784.77,143215.91
F150120348,7/26/15 21:04,71D03,18TH ST SE/ERIE ST SE DC,38.857305,-76.979025,401820.56,132166.04
F150120744,7/27/15 13:48,69D01,153 JOLIET ST SW DC,38.819986,-77.007816,399321.27,128023.25
F150120856,7/27/15 17:15,71B02,2400 EAST CAPITOL ST NE DC: @STADIUM - RFK,38.889872,-76.972943,402347.35,135781.36
F150120888,7/27/15 18:18,69C01,2125 4TH ST NW DC: @LEDROIT APARTMENTS,38.919221,-77.017403,398490.77,139039.13
F150120905,7/27/15 18:44,69C01,"3630 BROTHERS PL SE DC,APT 101",38.838723,-77.006486,399436.93,130103.17
F150120930,7/27/15 19:28,69D06,3806 SOUTH CAPITOL ST SE DC,38.834998,-77.007665,399334.53,129689.67
F150120948,7/27/15 19:59,71B01,223 50TH ST NE DC,38.893357,-76.929779,406091.8,136170.18
F150121046,7/27/15 23:40,69D02,2701 CONNECTICUT AVE NW DC: @2701 CONNECTICUT AVENUE APARTME,38.925787,-77.05237,395458.83,139769.17
F150121092,7/28/15 1:31,71B01,3700 9TH ST SE DC: @PARKSIDE TERRACE APTS,38.835857,-76.994311,400493.92,129785
F150121265,7/28/15 11:02,67B,1340 U ST NW DC: @BAR - TWIN JAZZ,38.916807,-77.03118,397296,138771.53
F150121329,7/28/15 12:55,71D03,L ST NW/11TH ST NW DC: alias L ST NW/11 ST NW DC,38.903744,-77.027044,397654.199,137321.27
F150121432,7/28/15 16:10,71C,1115 U ST NW DC: @U STREET MUSIC HALL,38.917164,-77.027768,397591.88,138810.97
F150121526,7/28/15 18:28,69C01,307 BRYANT ST NE DC,38.921128,-77.001579,399863.11,139250.73
F150121619,7/28/15 21:42,67C01,3217 BUENA VISTA TER SE DC,38.850582,-76.96673,402887.94,131420.1
F150121896,7/29/15 11:32,71B01,30TH ST NE/OTIS ST NE DC,38.935079,-76.966596,402896.21,140799.88
F150122141,7/29/15 19:11,67A,318-320 50TH ST NE DC:F/O,38.893943,-76.92977,406092.579,136235.307
F150122980,7/31/15 4:21,67C01,1400 T ST SE DC:BLOCK,38.867585,-76.985108,401292.385,133307.053
F150123029,7/31/15 8:12,69D02,1160 1ST ST NE DC,38.905164,-77.006291,399454.31,137478.54
F150123052,7/31/15 9:19,67B,2600 VIRGINIA AVE NW DC: UNDER THE BRIDGE,38.899644,-77.055495,395186.16,136867.22
F150123341,7/31/15 17:51,67A,0 KENILWORTH AVE NE DC: @I295 SB/BENNING RD NE,38.8957,-76.952276,404140.009,136429.056
F150123388,7/31/15 19:27,69D05,"610 IRVING ST NW DC,304: @THE PARKVIEW",38.92887,-77.021364,398147.58,140110.32
F150123554,8/1/15 0:59,69D05,1825 7TH ST NW DC: @7TH STREET FLATS,38.91493,-77.021703,398117.79,138562.84
F150123883,8/1/15 15:43,69D05,1421 STAPLES ST NE DC,38.904157,-76.983446,401435.84,137366.88
F150123899,8/1/15 16:07,69D00,919 18TH ST NW DC,38.90188,-77.041283,396419.04,137114.78
F150123937,8/1/15 17:08,67B,L ST NW/16TH ST NW DC,38.903739,-77.036539,396830.674,137320.995
F150124003,8/1/15 19:00,67B,5200 GEORGIA AVE NW DC: BLK,38.953216,-77.02799,397573.88,142813.16
F150124052,8/1/15 20:13,69D05,315 FRANKLIN ST NE DC,38.925282,-77.00132,399885.51,139711.81
F150124072,8/1/15 20:58,71C01,3549 JAY ST NE DC,38.907011,-76.951295,404224.43,137684.67
F150124095,8/1/15 21:36,71B,3300 14TH PL SE DC,38.84428,-76.984649,401332.636,130720.066
F150124136,8/1/15 22:51,67B,3950 CHESAPEAKE ST NW DC: @WILSON HIGH SCHOOL,38.950156,-77.077776,393258.18,142475.96
F150124222,8/2/15 2:07,71B01,2507 BURNS ST SE DC,38.87456,-76.970394,402569.06,134081.68
F150124435,8/2/15 12:00,67B,KENILWORTH AVE NE/BENNING RD NE DC,38.89561,-76.951789,404182.306,136419.126
F150124522,8/2/15 15:17,67B,AMES ST NE/MINNESOTA AVE NE DC,38.890663,-76.952438,404126.242,135869.862
F150124584,8/2/15 17:33,67B,429 VALLEY AVE SE DC:R/O,38.833607,-76.999113,400077.04,129535.18
F150124669,8/2/15 20:14,69D05,"223 ORANGE ST SE DC,23: @RIVER HILL APARTMENTS",38.846498,-77.004502,399609.17,130966.15
F150124671,8/2/15 20:19,67B,829 INGRAHAM ST NW DC: ALLEY,38.954344,-77.025093,397825.02,142938.29
F150124684,8/2/15 20:41,69D03,2011 BUNKER HILL RD NE DC,38.940154,-76.975708,402105.97,141362.99
F150125012,8/3/15 11:43,67A,4717 45TH ST NW DC,38.951693,-77.088356,392341.22,142647.4
F150125066,8/3/15 13:10,71D04,NORTH CAPITOL ST/MISSOURI AVE NW DC,38.954815,-77.009046,399215.91,142990.31
F150125128,8/3/15 15:18,71A,4328 F ST SE DC,38.881961,-76.941625,405064.96,134904.45
F150125145,8/3/15 15:47,69D03,620 WATER ST SW DC,38.876342,-77.02076,398198.625,134279.304
F150125287,8/3/15 20:05,69D06,1719 EUCLID ST NW DC,38.923327,-77.039708,396556.67,139495.51
F150125334,8/3/15 21:08,67B,"1417 IVES PL SE DC,PH",38.878961,-76.984841,401315.35,134569.97
F150125472,8/4/15 4:53,71B01,BANGOR ST SE/BRYAN PL SE DC,38.860523,-76.986907,401136.41,132523.1
F150125490,8/4/15 6:29,67B,0 LABORATORY RD SW DC: @I295 NB - EXIT 1 - LABORATORY RD - U,38.822488,-77.016621,398556.696,128301.024
F150125516,8/4/15 8:31,69D04,1509 NORTH CAPITOL ST NE DC,38.909942,-77.008738,399242.12,138009.03
F150125749,8/4/15 14:57,69C01,1327 VAN BUREN ST NW DC: @FORT STEVENS RECREATION CENTER,38.970269,-77.031091,397305.72,144706.25
F150125906,8/4/15 19:00,67A,4101 GAULT PL NE DC,38.898922,-76.94419,404841.28,136787.1
F150126047,8/4/15 22:43,6.90E+02,225 51ST ST NE DC: APT 12 OR 13,38.893276,-76.928499,406202.88,136161.26
F150126183,8/5/15 7:26,71D03,229 43RD RD NE DC,38.89289,-76.940312,405178.12,136117.76
F150126317,8/5/15 12:16,67A,1200 18TH ST NW DC: @NBAA,38.905942,-77.042055,396352.33,137565.76
F150126613,8/5/15 22:00,69D05,4242 EDSON PL NE DC,38.896931,-76.940447,405166.1,136566.31
F150126620,8/5/15 22:15,67A,1900 FREDERICK DOUGLASS CT SE DC,38.851571,-76.977465,401956.124,131529.509
F150126683,8/6/15 0:52,69D05,"4916 NASH ST NE DC,6",38.907419,-76.930817,406000.58,137731.15
F150126710,8/6/15 1:57,69D06,47 V ST NW DC,38.918309,-77.010414,399096.86,138937.85
F150126724,8/6/15 2:45,69D05,"1814 MINNESOTA AVE SE DC,1",38.86991,-76.978376,401876.58,133565.35
F150126792,8/6/15 7:39,FRO,0 BENNING RD NE DC: @KINGMAN ISLAND,38.896853,-76.963976,403125.01,136556.63
F150127020,8/6/15 14:29,52C03P,1835 3RD ST NE DC,38.915327,-77.00174,399849.14,138606.75
F150127168,8/6/15 18:33,67A,2609 SHERMAN AVE NW DC,38.924227,-77.025296,397806.46,139595.06
F150127411,8/7/15 4:28,71B01,4600 LIVINGSTON RD SE DC: @HARRIS EDUCATIONAL CENTER,38.823904,-77.003087,399731.95,128458.05
F150127537,8/7/15 10:43,52C03G,1050 NEW JERSEY AVE NW DC: @GOLDEN RULE PLAZA APARTMENTS,38.903293,-77.014565,398736.66,137270.97
F150127602,8/7/15 12:43,69D05,328 RIDGE RD SE DC,38.885696,-76.948153,404498.3,135318.74
F150127871,8/7/15 20:23,69D06,710 TUCKERMAN ST NW DC,38.967112,-77.022919,398013.76,144355.54
F150127968,8/7/15 23:18,69D05,709 24TH ST NE DC:APT 114,38.900116,-76.972155,402415.4,136918.54
F150128148,8/8/15 5:47,69D05,2652 MARTIN LUTHER KING JR AVE SE DC: @PARKWAY HOUSE,38.856986,-76.995479,400392.41,132130.4
F150128196,8/8/15 7:57,71D03,4000 1ST ST SE DC: alias 4000 1 ST SE DC,38.831201,-77.005885,399488.991,129268.125
F150128334,8/8/15 13:04,69D05,314 14TH PL NE DC:PH,38.893999,-76.984766,401321.59,136239.29
F150128403,8/8/15 15:14,69C01,201 I ST NE DC:SENATE SQUARE,38.901079,-77.003256,399717.56,137025.07
F150128406,8/8/15 15:20,69D05,154 CHESAPEAKE ST SW DC,38.828449,-77.010696,399071.23,128962.66
F150128422,8/8/15 15:57,69D02,3298 FORT LINCOLN DR NE DC: @FORT LINCOLN SENIOR VILLAGE,38.921265,-76.956729,403752.35,139266.78
F150128484,8/8/15 18:09,69D06,5326 CLAY TER NE DC,38.894157,-76.924251,406571.26,136259.42
F150128559,8/8/15 20:45,67B,6TH ST SW/G ST SW DC,38.881282,-77.019913,398272.22,134827.69
F150128563,8/8/15 20:53,67B,6TH ST SW/I ST SW DC,38.879285,-77.019894,398273.85,134605.92
F150128588,8/8/15 21:50,67B,7TH ST NW/M ST NW DC,38.905643,-77.021914,398099.233,137532.003
F150128601,8/8/15 22:19,67C01,151 IVANHOE ST SW DC:R/O,38.82114,-77.010101,399122.87,128151.33
F150128612,8/8/15 22:32,67B,7TH ST NW/M ST NW DC,38.905643,-77.021914,398099.233,137532.003
F150128649,8/8/15 23:47,69D00,1748 L ST NE DC,38.903879,-76.978324,401880.18,137336.09
F150128658,8/9/15 0:06,69D05,2620 16TH ST NW DC,38.923802,-77.036866,396803.19,139548.16
F150128662,8/9/15 0:10,69D05,5910 14TH ST NW DC,38.962612,-77.034464,397013.06,143856.39
F150128720,8/9/15 2:07,69D03,1845 HARVARD ST NW DC: @HARVARD TOWERS APARTMENTS,38.928393,-77.043235,396251.08,140058.04
F150128730,8/9/15 2:26,71D03,509 FERN PL NW DC,38.978497,-77.02002,398265.32,145619.32
F150128757,8/9/15 3:35,67D,5TH ST SE/ORANGE ST SE DC,38.845938,-77.00106,399907.96,130904.07
F150128776,8/9/15 4:33,67A,2200 GEORGIA AVE NW DC: @HOWARD UNIVERSITY CAMPUS POLICE DEP,38.919122,-77.022125,398081.29,139028.26
F150128920,8/9/15 12:22,69D06,48 SEATON PL NW DC:PH,38.914653,-77.010755,399067.27,138531.93
F150128929,8/9/15 12:41,69D03,1010 MADISON DR NW DC,38.890489,-77.025816,397760.312,135849.843
F150128970,8/9/15 14:15,67D,2405 BRYAN PL SE DC,38.85862,-76.988242,401020.57,132311.89
F150128996,8/9/15 15:25,69D05,1221 MASSACHUSETTS AVE NW DC: @APARTMENTS - CAMBRIDGE,38.90497,-77.029008,397483.91,137457.45
F150129082,8/9/15 18:38,67B,8 CHESAPEAKE ST SW DC,38.828517,-77.008045,399301.45,128970.23
F150129149,8/9/15 20:13,67A,1ST ST NW/H ST NW DC,38.900199,-77.012174,398943.96,136927.44
F150129255,8/10/15 0:24,71C01,2ND ST SE/UPSAL ST SE DC,38.837983,-77.002812,399755.85,130021
F150129363,8/10/15 8:22,67C01,3705 22ND ST NE DC,38.935324,-76.973946,402258.88,140826.93
F150129558,8/10/15 15:38,71A,2160 QUEENS CHAPEL RD NE DC,38.920036,-76.973644,402285.56,139129.81
F150129912,8/11/15 8:01,69D03,1957 E ST NW DC: @ELLIOTT SCHOOL OF INTERNATIONAL AFFAIRS AT,38.896283,-77.044238,396162.46,136493.65
F150129958,8/11/15 9:49,71C01,415 14TH ST SE DC: @SAFEWAY,38.883541,-76.986549,401167.04,135078.34
F150130083,8/11/15 12:49,69D06,2826 HARTFORD ST SE DC,38.854651,-76.968119,402767.23,131871.75
F150130231,8/11/15 16:50,69D03,2112 F ST NW DC,38.897088,-77.047176,395907.59,136583.08
F150134583,8/18/15 16:46,67B,NEW JERSEY AVE SE/L ST SE DC: alias NJ/L ST SE,38.877529,-77.004542,399605.85,134410.84
F150134748,8/18/15 22:08,69D05,1255 NEW HAMPSHIRE AVE NW DC: @APARTMENTS - HAMILTON HOUSE,38.906453,-77.045998,396010.31,137622.64
F150134845,8/19/15 6:20,67B,WHITEHURST FWY NW/K ST NW DC,38.902531,-77.056106,395133.346,137187.753
F150130365,8/11/15 20:38,67B,2632 WADE RD SE DC,38.858882,-76.997069,400254.4,132340.94
F150130381,8/11/15 21:07,67A,100 19TH ST NE DC,38.890901,-76.977256,401973.174,135895.521
F150130446,8/11/15 23:40,52C04P,"1000 12TH ST SE DC,APT 504: @HOPKINS APARTMENTS",38.878195,-76.989741,400890.19,134484.78
F150130684,8/12/15 12:20,67B,WISCONSIN AVE NW/DUMBARTON ST NW DC,38.907609,-77.063448,394496.877,137751.835
F150131145,8/13/15 6:05,67D,909 43RD PL NE DC:,38.902147,-76.940082,405197.35,137145.38
F150131149,8/13/15 6:13,67B,45TH ST NE/SHERIFF RD NE DC,38.902745,-76.937828,405392.8,137211.81
F150131449,8/13/15 17:09,67B,GEORGIA AVE NW/W ST NW DC,38.918991,-77.021899,398100.91,139013.64
F150131517,8/13/15 18:54,67A,1338 14TH ST NW DC,38.908531,-77.032175,397209.32,137852.82
F150131565,8/13/15 19:55,67B,1126 EATON RD SE DC:REAR OF,38.860654,-76.999342,400057.07,132537.64
F150131571,8/13/15 20:03,67D,1202 STEVENS RD SE DC,38.859843,-77.000267,399976.83,132447.58
F150131634,8/13/15 22:11,67B,1512 2ND ST SW DC:F/O,38.871581,-77.013037,398868.63,133750.63
F150131683,8/14/15 0:12,67B,50TH ST SE/AYERS PL SE DC,38.88869,-76.929914,406080.52,135652.13
F150131694,8/14/15 0:43,69D02,4740 CONNECTICUT AVE NW DC: @THE ESSEX APTS,38.951762,-77.068538,394059.09,142653.52
F150131758,8/14/15 5:17,71B01,4240 EADS ST NE DC,38.895898,-76.940403,405169.96,136451.65
F150131781,8/14/15 7:09,71B01,ANACOSTIA FWY NB/PENNSYLVANIA AVE SE DC: alias I295 FWY NB/P,38.875191,-76.97452,402211.008,134151.661
F150131838,8/14/15 9:54,69D06,1119 COLUMBIA RD NW DC,38.927876,-77.028203,397554.5,140000.17
F150131912,8/14/15 11:51,69D06,1249 TALBERT ST SE DC,38.861406,-76.991003,400780.84,132621.11
F150131917,8/14/15 12:03,67D,ALABAMA AVE SE/CONGRESS ST SE DC: alias AL AVE SE/CONGRESS S,38.845532,-76.985093,401294.12,130859.04
F150131968,8/14/15 13:11,69C01,1050 NEW JERSEY AVE NW DC: @GOLDEN RULE PLAZA APARTMENTS,38.903293,-77.014565,398736.66,137270.97
F150132057,8/14/15 15:54,67A,1607 CONNECTICUT AVE NW DC,38.911545,-77.04419,396167.44,138187.81
F150132147,8/14/15 18:31,67O,19TH ST NW/G ST NW DC,38.898321,-77.043469,396229.25,136719.797
F150132379,8/15/15 1:49,69D05,"1216 EASTERN AVE NE DC,201",38.906861,-76.927645,406275.78,137669.42
F150132418,8/15/15 3:48,67B,11TH ST NW/F ST NW DC,38.89735,-77.027033,397654.925,136611.45
F150132466,8/15/15 6:14,67B,600 DIVISION AVE NE DC,38.897384,-76.926258,406396.94,136617.45
F150132665,8/15/15 14:57,69D05,"1221 M ST NW DC: @APARTMENTS - CLARIDGE HOUSE,6TH FL",38.905853,-77.028818,397500.46,137555.4
F150132705,8/15/15 15:58,67D,3921 AMES ST NE DC,38.890703,-76.949528,404378.68,135874.48
F150132838,8/15/15 19:23,67B,46TH ST SE/BENNING RD SE DC,38.883104,-76.934318,405698.82,135031.74
F150132856,8/15/15 20:06,71B01,1763 LANIER PL NW DC: BLK 1700,38.924771,-77.042215,396339.34,139655.95
F150133060,8/16/15 3:22,67A,1100 HOLBROOK ST NE DC,38.900652,-76.985174,401286.054,136977.825
F150133119,8/16/15 6:28,67D,1739 NEW JERSEY AVE NW DC,38.913661,-77.0173,398499.6,138421.89
F150133252,8/16/15 12:40,69D01,151 JOLIET ST SW DC,38.82009,-77.007546,399344.71,128034.74
F150133270,8/16/15 13:09,69D05,811 BARNABY ST SE DC,38.82957,-76.994152,400507.78,129087.03
F150133441,8/16/15 19:20,67A,RANDLE PL SE/ALABAMA AVE SE DC,38.843146,-76.997676,400201.75,130594.14
